href,title,date
https://ccds.fzu.edu.cn/info/1161/9373.htm,“职”引未来，“屿”你同行，第五期“计算机青年·牛牛汇”顺利举行,2023-04-04
https://ccds.fzu.edu.cn/info/1161/9367.htm,我院成功举办2023首届“青春逐梦，职通未来”模拟求职大赛,2023-03-30
https://ccds.fzu.edu.cn/info/1161/9366.htm,福州大学“扬腾奖教奖学金”签约仪式在我院举行,2023-03-30
https://ccds.fzu.edu.cn/info/1161/9343.htm,校党委陈国龙书记与ACM协同创新团队学生面对面座谈交流,2023-03-23
https://ccds.fzu.edu.cn/info/1161/9337.htm,我院举行“朋辈赋能，互助成长”生命守门员专题分享会,2023-03-22
https://ccds.fzu.edu.cn/info/1161/9322.htm,我院组织召开共青团系统“深学争优、敢为争先、实干争效”动员部署会暨新学期学生骨干大会,2023-03-10
https://ccds.fzu.edu.cn/info/1161/9336.htm,启明星计划|我院举行“北斗网格码”专题学交流会,2023-03-01
https://ccds.fzu.edu.cn/info/1161/9255.htm,喜报 | 我院学子在数学建模竞赛和数学竞赛中获得多项国家级省级奖项,2023-01-04
https://ccds.fzu.edu.cn/info/1161/9122.htm,我院举行2022年度辅导员述职考评会,2022-11-30
https://ccds.fzu.edu.cn/info/1161/9078.htm,学院党委书记李文涛走访学生宿舍,2022-11-15
https://ccds.fzu.edu.cn/info/1161/9060.htm,计算机与大数据学院（软件学院）开展特别主题团日活动,2022-11-11
https://ccds.fzu.edu.cn/info/1161/8995.htm,我院举行“实践归来话成长，踔厉奋发新征程”分享座谈会,2022-10-20
https://ccds.fzu.edu.cn/info/1161/8987.htm,我院举办2023届毕业班就业升学座谈会,2022-10-19
https://ccds.fzu.edu.cn/info/1161/8979.htm,踔厉奋发，勇毅前行，计算机与大数据学院（软件学院）师生热议党的二十大,2022-10-17
https://ccds.fzu.edu.cn/info/1161/8966.htm,启明星计划|我院举办启明星计划之新老生经验交流会,2022-10-14
https://ccds.fzu.edu.cn/info/1161/8950.htm,【喜迎二十大】计算机与大数据学院（软件学院）第二次研究生代表大会顺利召开,2022-10-07
https://ccds.fzu.edu.cn/info/1161/8947.htm,我院举行2022级新生班主任座谈会,2022-10-07
https://ccds.fzu.edu.cn/info/1161/8945.htm,华为“天才少年”回学院参加第四期“计算机青年·牛牛汇”活动,2022-10-06
https://ccds.fzu.edu.cn/info/1161/8926.htm,计算机与大数据学院（软件学院）第二次学生代表大会顺利召开,2022-09-28
https://ccds.fzu.edu.cn/info/1161/8918.htm,我院顺利举行2022年学院田径运动会,2022-09-26
https://ccds.fzu.edu.cn/info/1161/8810.htm,我院顺利完成2022级新生迎新工作,2022-08-30
https://ccds.fzu.edu.cn/info/1161/8808.htm,校关工委副主任许亚明为我院2022级新生做校史校情专题分享会,2022-08-30
https://ccds.fzu.edu.cn/info/1161/8786.htm,访企拓岗促就业|学院党委书记李文涛、院长于元隆分头带队赴企业开展访企拓岗专项行动,2022-08-19
https://ccds.fzu.edu.cn/info/1161/8782.htm,我院举行2022年暑期留校学生慰问座谈会,2022-08-09
https://ccds.fzu.edu.cn/info/1161/8770.htm,青年之声·遇“践”松溪 | 我院社会实践队队员化身主播“小哥哥”“小姐姐”参与灾后助农专场直播带...,2022-07-15
https://ccds.fzu.edu.cn/info/1161/8769.htm,青年之声·遇“践”松溪 | 百姓富、生态美，走进党建引领乡村振兴的社会主义新农村,2022-07-14
https://ccds.fzu.edu.cn/info/1161/8768.htm,青年之声·遇“践”松溪 | “把每个村子走一走，和每一位村民聊一聊”，福州大学“青年之声”理论宣...,2022-07-14
https://ccds.fzu.edu.cn/info/1161/8766.htm,青年之声·遇“践”松溪 | 福州大学“青年之声”理论宣讲实践队与县长面对面,2022-07-13
https://ccds.fzu.edu.cn/info/1161/8765.htm,青年之声·遇“践”松溪 | 听吧，青年之声！去啊，扬帆计划！,2022-07-13
https://ccds.fzu.edu.cn/info/1161/8764.htm,青年之声·遇“践”政和 | “俊波您好！”福州大学“青年之声”理论宣讲实践队走进政和,2022-07-11
https://ccds.fzu.edu.cn/info/1161/8763.htm,三下乡｜我院举行2022年“三下乡”暑期社会实践队出征仪式,2022-07-10
https://ccds.fzu.edu.cn/info/1161/8744.htm,访企拓岗促就业|学院党委书记李文涛一行走访软件园企业,2022-07-04
https://ccds.fzu.edu.cn/info/1161/8742.htm,我院举行七一入党宣誓仪式暨主题党课宣讲活动,2022-07-02
https://ccds.fzu.edu.cn/info/1161/8712.htm,福州大学ACM代表队获第46届ICPC亚洲区域赛金奖,2022-06-14
https://ccds.fzu.edu.cn/info/1161/8710.htm,我院隆重举行2022年毕业典礼暨学位授予仪式,2022-06-14
https://ccds.fzu.edu.cn/info/1161/8691.htm,我院举行“生命守门员：心理危机的识别与处理”主题分享会,2022-06-02
https://ccds.fzu.edu.cn/info/1161/8689.htm,“奋斗者·正青春，我还是曾经那个少年”，计算机青年·牛牛汇校友“大牛”精彩开讲,2022-06-02
https://ccds.fzu.edu.cn/info/1161/8683.htm,我院举行新增社会捐赠签约仪式及实习基地授牌仪式,2022-06-01
https://ccds.fzu.edu.cn/info/1161/8680.htm,访企拓岗促就业|校纪委邹毅书记赴企业开展访企拓岗促就业专项活动,2022-05-31
https://ccds.fzu.edu.cn/info/1161/8633.htm,访企拓岗促就业|杨黄浩副校长一行赴博思软件开展访企拓岗促就业专项活动,2022-05-13
https://ccds.fzu.edu.cn/info/1161/8609.htm,“计算机升学101·导师有约”第五季完美收官,2022-04-29
https://ccds.fzu.edu.cn/info/1161/8608.htm,访企拓岗促就业|我院党委书记李文涛一行走访爱国者之星光电科技有限公司,2022-04-29
https://ccds.fzu.edu.cn/info/1161/8606.htm,我院举行新党员入党宣誓仪式暨《新时代的中国青年》学习分享会,2022-04-29
https://ccds.fzu.edu.cn/info/1161/8597.htm,我院开展发展党员工作实务培训,2022-04-25
https://ccds.fzu.edu.cn/info/1161/8596.htm,抗疫同心，运动同行，我院开展心理解压系列活动,2022-04-25
https://ccds.fzu.edu.cn/info/1161/8561.htm,北京奇安信公益基金会向我院捐赠疫情防控物资,2022-03-30
https://ccds.fzu.edu.cn/info/1161/8545.htm,计算机辅导员：和你们在一起，做你们的“青春守护人”,2022-03-27
https://ccds.fzu.edu.cn/info/1161/8542.htm,我院开展“请党放心，抗疫有我——共青团抗击疫情专项行动”，助力校园疫情防控,2022-03-25
https://ccds.fzu.edu.cn/info/1161/8538.htm,我院举行“请党放心，抗疫有我——共青团抗击疫情专项行动”启动会,2022-03-24
https://ccds.fzu.edu.cn/info/1161/8537.htm,校领导莅临我院铜盘校区指导工作,2022-03-24
https://ccds.fzu.edu.cn/info/1161/8513.htm,我院举行2021年度党支部书记抓基层党建述职评议考核会,2022-03-16
https://ccds.fzu.edu.cn/info/1161/8511.htm,我院邀请省委党校刘兴旺副教授给学生上党课,2022-03-16
https://ccds.fzu.edu.cn/info/1161/8521.htm,“雷锋月”活动|技术为帆，爱心为桨，计算机在行动,2022-03-15
https://ccds.fzu.edu.cn/info/1161/8508.htm,我院青马班组织举行“两会”精神学习会,2022-03-15
https://ccds.fzu.edu.cn/info/1161/8500.htm,林键副校长莅临我院调研指导学生工作,2022-03-05
https://ccds.fzu.edu.cn/info/1161/8425.htm,我院召开寒假留校学生工作会议,2022-01-11
https://ccds.fzu.edu.cn/info/1161/8416.htm,我院组织开展期末安全教育活动,2022-01-08
https://ccds.fzu.edu.cn/info/1161/8385.htm,我院举行2021年度辅导员述职考评会,2021-12-24
https://ccds.fzu.edu.cn/info/1161/8364.htm,我院陈星副院长与学生“面对面”党课学习交流,2021-12-20
https://ccds.fzu.edu.cn/info/1161/8359.htm,我院举行“冬日送温暖，情暖过新年”暖冬活动,2021-12-16
https://ccds.fzu.edu.cn/info/1161/8350.htm,喜报：我院郭文忠老师和刘耿耿老师课题组论文荣获WISA2021大会“优秀论文”,2021-12-14
https://ccds.fzu.edu.cn/info/1161/8348.htm,喜报：我院研究生在中国计算机学会信息系统专委创新设计大赛荣获两项大奖,2021-12-14
https://ccds.fzu.edu.cn/info/1161/8338.htm,我院第一次学生代表大会顺利召开,2021-12-13
https://ccds.fzu.edu.cn/info/1161/8321.htm,【十九届六中全会】我院举行学习贯彻十九届六中全会精神宣讲报告会暨第一期青马工程大学生骨干培训...,2021-12-07
https://ccds.fzu.edu.cn/info/1161/8316.htm,喜报｜我院学生团队在福建省大学生人工智能行业分析与实践大赛中斩获全省一等奖,2021-12-02
https://ccds.fzu.edu.cn/info/1161/8315.htm,计算机学院“天窗论谈”（第2期）活动圆满结束,2021-12-02
https://ccds.fzu.edu.cn/info/1161/8267.htm,我院举行“身赴理想，心有驰骋”大型户外团训活动,2021-11-30
https://ccds.fzu.edu.cn/info/1161/8266.htm,我院“丝竹仙乐，律动心弦”2021级新生歌手赛圆满收官,2021-11-30
https://ccds.fzu.edu.cn/info/1161/8190.htm,我院扎实推进领导干部深入基层联系学生工作,2021-11-24
https://ccds.fzu.edu.cn/info/1161/8265.htm,劳动最光荣，奋斗正青春，我院顺利开展“素颜课桌”志愿服务活动,2021-11-22
https://ccds.fzu.edu.cn/info/1161/7135.htm,智能基座openEuler高校行——福州大学站圆满落幕,2021-11-22
https://ccds.fzu.edu.cn/info/1161/7131.htm,无热血，不青春‖校运会收官，看福大计算机er田径场上竞风流,2021-11-14
https://ccds.fzu.edu.cn/info/1161/8198.htm,计算机与大数据学院：第二课堂“金课”开班仪式暨第一讲圆满结束,2021-11-13
https://ccds.fzu.edu.cn/info/1161/7129.htm,校运会 | 迎金秋盛会，展健儿风采,2021-11-12
https://ccds.fzu.edu.cn/info/1161/7045.htm,我院举行2022届考研冲刺誓师大会,2021-10-30
https://ccds.fzu.edu.cn/info/1161/7043.htm,我院顺利举行2021级新生开学典礼,2021-10-29
https://ccds.fzu.edu.cn/info/1161/7049.htm,我院顺利举办华为2022届应届生招聘业务宣讲会,2021-10-29
https://ccds.fzu.edu.cn/info/1161/7047.htm,我院举行“华为-福州大学优秀学生座谈交流会”,2021-10-29
https://ccds.fzu.edu.cn/info/1161/7127.htm,校运会 | 学院领导关心慰问运动员,2021-10-26
https://ccds.fzu.edu.cn/info/1161/3313.htm,考研有方，研之有你｜我院顺利举办保研考研经验交流会,2021-04-27
https://ccds.fzu.edu.cn/info/1161/3317.htm,喜迎建党百年|我院开展“学史明理，学史增信，学史崇德，学史力行”学生党支部微党课比赛,2021-04-27
https://ccds.fzu.edu.cn/info/1161/3311.htm,我院分党校第三十五期入党积极分子培训班开班仪式暨第一讲顺利举行,2021-04-13
https://ccds.fzu.edu.cn/info/1161/3308.htm,我院举行华为2021届应届生福州大学招聘会,2021-03-22
https://ccds.fzu.edu.cn/info/1161/3305.htm,返校第一课，我院学生开展“学党史、感党恩、跟党走”主题团日活动,2021-03-16
https://ccds.fzu.edu.cn/info/1161/3302.htm,我院在福州大学2020年思想政治工作会议上获评多项殊荣,2021-01-21
https://ccds.fzu.edu.cn/info/1161/3299.htm,我院领导关心慰问铜盘校区军训师生,2021-01-16
https://ccds.fzu.edu.cn/info/1161/3296.htm,我院举行预备党员集体入党宣誓仪式,2021-01-10
https://ccds.fzu.edu.cn/info/1161/3291.htm,我院顺利举行2020年度辅导员工作汇报,2021-01-08
https://ccds.fzu.edu.cn/info/1161/3288.htm,岁寒情暖|“暖冬计划”，数计在行动！,2020-12-15
https://ccds.fzu.edu.cn/info/1161/3346.htm,扬风帆，赠祝福|我院顺利举行2021届考研誓师大会,2020-12-09
https://ccds.fzu.edu.cn/info/1161/3343.htm,我院2020年班级文化巡礼暨迎新文艺汇演在铜盘校区圆满落幕,2020-12-08
https://ccds.fzu.edu.cn/info/1161/3339.htm,我院分党校第三十四期入党积极分子培训班开班仪式暨第一讲顺利举行,2020-11-23
https://ccds.fzu.edu.cn/info/1161/3336.htm,鲲鹏人才生态八闽高校行走进福大，探索产学研协同人才培养新模式,2020-11-13
https://ccds.fzu.edu.cn/info/1161/3333.htm,数计学院举行2020级新生代表座谈会,2020-09-25
https://ccds.fzu.edu.cn/info/1161/3330.htm,迎新日|20小萌新：你们的到来，一切都是那么美好！,2020-09-22
https://ccds.fzu.edu.cn/info/1161/3327.htm,迎新筹备|万事俱备，只差一个你,2020-09-21
https://ccds.fzu.edu.cn/info/1161/3324.htm,华为校园招聘交流会‖精彩有你，一起走进你的勇敢新世界！,2020-08-14
https://ccds.fzu.edu.cn/info/1161/3321.htm,用心用情，暖人暖心，数计学工扎实做好毕业生服务工作,2020-06-30
https://ccds.fzu.edu.cn/info/1161/3376.htm,关于数计学院参加福州大学第十四次学生代表大会正式代表名单的公示,2020-06-14
https://ccds.fzu.edu.cn/info/1161/3374.htm,大咖云集，第三季“导师有约”系列活动精彩纷呈,2020-06-11
https://ccds.fzu.edu.cn/info/1161/3371.htm,疫情防控宅在家  努力学习正当时,2020-06-01
https://ccds.fzu.edu.cn/info/1161/4739.htm,风里雨里，只为等待回家的你！,2020-05-31
https://ccds.fzu.edu.cn/info/1161/3361.htm,战“疫”，必胜㉒|“好久不见，欢迎回家！”,2020-05-23
https://ccds.fzu.edu.cn/info/1161/3364.htm,“好久不见，欢迎回家！”,2020-05-23
https://ccds.fzu.edu.cn/info/1161/3358.htm,​福州大学2020届毕业生IT信息类专场空中就业推介会,2020-05-05
https://ccds.fzu.edu.cn/info/1161/3356.htm,我院分党校第三十三期入党积极分子培训班第二讲党课顺利举行,2020-04-27
https://ccds.fzu.edu.cn/info/1161/3353.htm,我院分党校第三十三期入党积极分子培训班线上开班动员会暨第一讲顺利举行,2020-04-26
https://ccds.fzu.edu.cn/info/1161/3350.htm,我院陈星老师被授予“福建青年五四奖章”,2020-04-25
https://ccds.fzu.edu.cn/info/1161/3407.htm,云端抗疫，从心启航——我院开展疫情防控科普讲座,2020-03-31
https://ccds.fzu.edu.cn/info/1161/3404.htm,空中连线，搭建防疫桥梁,2020-03-17
https://ccds.fzu.edu.cn/info/1161/4740.htm,众志成城、共克时艰，数计学院开展3月党支部主题党日活动,2020-03-13
https://ccds.fzu.edu.cn/info/1161/3398.htm,守初心，献爱心，数计学院党员踊跃捐款,2020-03-04
https://ccds.fzu.edu.cn/info/1161/3395.htm,喜讯|数计学院研究生黄有 在人工智能领域国际顶级会议IEEE CVPR发表论文,2020-02-27
https://ccds.fzu.edu.cn/info/1161/3393.htm,我院ACM代表队晋级第44届ICPC全球总决赛,2020-01-13
https://ccds.fzu.edu.cn/info/1161/3389.htm,我院举行新党员入党宣誓仪式,2020-01-02
https://ccds.fzu.edu.cn/info/1161/3386.htm,我院开展元旦节前安全大检查,2020-01-02
https://ccds.fzu.edu.cn/info/1161/3384.htm,我院顺利举行2019年度辅导员工作汇报,2019-12-20
https://ccds.fzu.edu.cn/info/1161/3380.htm,关于公布“锐捷网络杯”首届大学生程序设计竞赛（福州赛区） 获奖名单的通知,2019-12-16
https://ccds.fzu.edu.cn/info/1161/3439.htm,“关爱在新年·冬日送温暖”——我院顺利举行2019年家庭经济困难学生座谈会,2019-12-16
https://ccds.fzu.edu.cn/info/1161/3436.htm,关于举办“锐捷网络杯”首届大学生程序设计大赛 （福州赛区）的通知,2019-12-16
https://ccds.fzu.edu.cn/info/1161/3433.htm,中国研究生数模竞赛精彩落幕，数计学子斩获全国第一！,2019-12-02
https://ccds.fzu.edu.cn/info/1161/3430.htm,数计学院顺利举行考研倒计时30天誓师大会,2019-11-25
https://ccds.fzu.edu.cn/info/1161/3424.htm,福大学子在第十一届全国大学生数学竞赛（福建赛区）中喜获佳绩,2019-11-20
https://ccds.fzu.edu.cn/info/1161/3427.htm,我院党委陈笃钦书记一行赴晋江校区开展师生座谈会,2019-11-20
https://ccds.fzu.edu.cn/info/1161/3421.htm,我院2006级计算机专业研究生校友返校,2019-11-18
https://ccds.fzu.edu.cn/info/1161/3418.htm,我院1995级计算机专业校友返校举行毕业二十周年活动,2019-11-10
https://ccds.fzu.edu.cn/info/1161/3415.htm,我院夺得校运会男学甲第一，女学甲第一，成功卫冕团体总冠军,2019-11-09
https://ccds.fzu.edu.cn/info/1161/3412.htm,“华为杯”第十六届中国研究生数学建模竞赛现场评审会在福州大学圆满结束,2019-11-06
https://ccds.fzu.edu.cn/info/1161/3477.htm,我院荣获国际集成电路计算机辅助设计学术竞赛三连冠,2019-11-05
https://ccds.fzu.edu.cn/info/1161/3471.htm,校党委书记张天明莅临我院开展调研工作,2019-10-09
https://ccds.fzu.edu.cn/info/1161/3468.htm,简讯|我院开展国庆节前安全大检查,2019-09-30
https://ccds.fzu.edu.cn/info/1161/3467.htm,“华为杯”第十六届中国研究生数学建模竞赛正式比赛圆满结束,2019-09-30
https://ccds.fzu.edu.cn/info/1161/3464.htm,喜讯|我院学子在“2019中国高校计算机大赛（C4）网络技术挑战赛”全国总决赛中获佳绩,2019-09-20
https://ccds.fzu.edu.cn/info/1161/3461.htm,数计迎新|听见“新”声，从“新”出发,2019-09-13
https://ccds.fzu.edu.cn/info/1161/3456.htm,校党委副书记林生研究员莅临我院超级计算团队指导工作,2019-09-10
https://ccds.fzu.edu.cn/info/1161/3452.htm,数计迎新|你们的到来是这个夏天的小欢喜,2019-09-06
https://ccds.fzu.edu.cn/info/1161/3447.htm,快讯| 超集福布师：全省最高分，主赛道创意组第一，金奖！,2019-08-20
https://ccds.fzu.edu.cn/info/1161/3444.htm,喜讯|我院研究生荣获“中国法研杯”司法人工智能挑战赛二等奖,2019-08-19
https://ccds.fzu.edu.cn/info/1161/3498.htm,喜讯|我院学子喜获“天融信杯”第四届全国高校密码数学挑战赛总决赛全国二等奖,2019-08-13
https://ccds.fzu.edu.cn/info/1161/3496.htm,数计学院组织慰问暑期留校学生,2019-08-08
https://ccds.fzu.edu.cn/info/1161/3493.htm,我院研究生再次在人工智能领域国际顶级会议发表论文,2019-07-25
https://ccds.fzu.edu.cn/info/1161/3492.htm,福大学子赴漳州创新开展“不忘初心，牢记使命”主题教育社会实践活动：调研乡亲最关心的现实问题,2019-07-18
https://ccds.fzu.edu.cn/info/1161/3490.htm,实践路上，“暑”你最美|福州大学赴龙岩、长汀“移动思政课堂，对话五大群体”实践队活动综述,2019-07-16
https://ccds.fzu.edu.cn/info/1161/3486.htm,数计学子参加“智慧城市与数据隐私能否两全”论坛,2019-07-15
https://ccds.fzu.edu.cn/info/1161/3488.htm,我院2018级信安专业学生前往金科集团实训基地参加认知实习,2019-07-15
https://ccds.fzu.edu.cn/info/1161/3484.htm,实践路上，“暑”你最美|“泉心筑梦，港好有你”社会实践活动总结,2019-07-13
https://ccds.fzu.edu.cn/info/1161/3482.htm,安全驻心中·平安度假期|我院召开2019年暑假留校学生负责人工作布置会,2019-07-06
https://ccds.fzu.edu.cn/info/1161/3481.htm,紧跟新时代，争创双一流|我院党委书记陈笃钦为数计、石化两院政工干部上专题党课,2019-07-05
https://ccds.fzu.edu.cn/info/1161/4752.htm,我院组织学生生活区消防安全大检查,2019-06-28
https://ccds.fzu.edu.cn/info/1161/4751.htm,“青春数计，阳光福大——为祖国健康工作六十年”系列活动圆满结束,2019-06-22
https://ccds.fzu.edu.cn/info/1161/4750.htm,传扬诗词经典，喜迎建国70周年——我院组织师生赴福州画院参加傅清祥教授书法作品展,2019-06-17
https://ccds.fzu.edu.cn/info/1161/4748.htm,数计学院2019届毕业典礼暨学位授予仪式圆满举行,2019-06-14
https://ccds.fzu.edu.cn/info/1161/4749.htm,"\""凤凰花开，清风自来” | 数计学院2019届毕业晚会温情落幕",2019-06-14
https://ccds.fzu.edu.cn/info/1161/4747.htm,“追梦人·接力跑”——数计青年·牛牛汇第二期圆满落幕,2019-06-11
https://ccds.fzu.edu.cn/info/1161/4746.htm,我校成功举办“南威杯”福州大学第十九届高等数学竞赛,2019-06-10
https://ccds.fzu.edu.cn/info/1161/4745.htm,活动总结 | 学院2020年考研动员大会暨2019届考研表彰大会顺利结束,2019-06-05
https://ccds.fzu.edu.cn/info/1161/4744.htm,我院顺利举行2019届毕业生座谈会,2019-06-05
https://ccds.fzu.edu.cn/info/1161/4743.htm,数计学院开展学生党日主题观影活动,2019-05-28
https://ccds.fzu.edu.cn/info/1161/4762.htm,第四届福州大学网络信息安全竞赛成功举办,2019-05-28
https://ccds.fzu.edu.cn/info/1161/4760.htm,喜讯|我院ROIS信息安全团队荣获第二届“强网”拟态防御国际精英挑战赛冠军,2019-05-26
https://ccds.fzu.edu.cn/info/1161/4761.htm,喜讯|我院在第十届蓝桥杯全国总决赛中喜获佳绩,2019-05-26
https://ccds.fzu.edu.cn/info/1161/4759.htm,我院顺利举办“大展云图——2019亚马逊全国高校云计算高级讲座”,2019-05-23
https://ccds.fzu.edu.cn/info/1161/4758.htm,亚马逊云计算再进校园,2019-05-21
https://ccds.fzu.edu.cn/info/1161/4756.htm,我院开展“不忘初心·牢记使命”主题教育活动,2019-05-20
https://ccds.fzu.edu.cn/info/1161/4757.htm,解读心目中的科学与艺术——严加安院士做客嘉锡讲坛,2019-05-20
https://ccds.fzu.edu.cn/info/1161/4755.htm,遇见·我和我的共青团 | 数计青年“100·54”大演说精彩开讲,2019-05-13
https://ccds.fzu.edu.cn/info/1161/4754.htm,我院隆重举行纪念五四运动100周年暨五四表彰大会,2019-05-11
https://ccds.fzu.edu.cn/info/1161/4753.htm,我院研究生在2019数字中国创新大赛总决赛中斩获双料大奖,2019-05-08
https://ccds.fzu.edu.cn/info/1161/4772.htm,老少追梦人课间“快闪”，点燃福大学子爱国情,2019-05-05
https://ccds.fzu.edu.cn/info/1161/4771.htm,我院顺利举行分党校第三十一期入党积极分子培训班结业仪式,2019-04-29
https://ccds.fzu.edu.cn/info/1161/4770.htm,第十六届中国研究生数学建模竞赛执行委员会第一次全体会议在福州大学召开,2019-04-28
https://ccds.fzu.edu.cn/info/1161/4769.htm,福州大学超算代表队斩获世界最大超算竞赛ASC19全球总决赛一等奖,2019-04-26
https://ccds.fzu.edu.cn/info/1161/4768.htm,投笔从戎 绽放青春||征兵进行时,2019-04-23
https://ccds.fzu.edu.cn/info/1161/4767.htm,数计升学101第二季“导师有约”  | 计算机专场顺利举行,2019-04-21
https://ccds.fzu.edu.cn/info/1161/4766.htm,我院分党校第三十一期入党积极分子培训班开班仪式顺利举行,2019-04-16
https://ccds.fzu.edu.cn/info/1161/4765.htm,《嘉锡讲坛》之“从复数谈起”顺利举行,2019-04-11
https://ccds.fzu.edu.cn/info/1161/4780.htm,数计升学101第二季“导师有约”系列活动之 数学专场讲座顺利举行,2019-04-09
https://ccds.fzu.edu.cn/info/1161/4764.htm,数计升学101第二季“导师有约”系列活动之 数学专场讲座顺利举行,2019-04-09
https://ccds.fzu.edu.cn/info/1161/4763.htm,数计升学101第二季“导师有约”系列活动之 数学专场讲座顺利举行,2019-04-09
https://ccds.fzu.edu.cn/info/1161/4781.htm,数计升学101第二季“导师有约”系列活动之 数学专场讲座顺利举行,2019-04-09
https://ccds.fzu.edu.cn/info/1161/5216.htm,数计升学101第二季“导师有约”系列活动之 数学专场讲座顺利举行,2019-04-09
https://ccds.fzu.edu.cn/info/1161/4779.htm,我院研究生斩获2019数字中国创新大赛福州站决赛冠军成功晋级全国总决赛,2019-04-04
https://ccds.fzu.edu.cn/info/1161/4778.htm,数计升学101第二季“导师有约”系列活动之 信安、软工专场讲座顺利举行,2019-04-03
https://ccds.fzu.edu.cn/info/1161/4777.htm,我院2019届研究生（春季）毕业典礼暨学位授予仪式圆满举行,2019-04-01
https://ccds.fzu.edu.cn/info/1161/4775.htm,校党委书记陈永正到我院关心指导学生工作,2019-03-29
https://ccds.fzu.edu.cn/info/1161/4776.htm,福建工程学院材料科学与工程学院一行来校交流调研,2019-03-29
https://ccds.fzu.edu.cn/info/1161/4774.htm,福州大学2019届毕业生、2020届实习生IT信息类专场招聘会圆满举办,2019-03-27
https://ccds.fzu.edu.cn/info/1161/4773.htm,第八届“中国软件杯”大赛福州大学校园宣讲圆满成功,2019-03-27
https://ccds.fzu.edu.cn/info/1161/4791.htm,福州大学2019届毕业生、2020届实习生IT信息类专场招聘会圆满举办,2019-03-27
https://ccds.fzu.edu.cn/info/1161/4790.htm,2018年度“顶点软件基金”奖助学金、“UP TOP”奖学金颁奖仪式顺利举行,2019-03-22
https://ccds.fzu.edu.cn/info/1161/4789.htm,“实达迪美杯”第七届大学生软件设计与服务外包创新创业大赛颁奖典礼暨第八届大赛宣讲会圆满落幕,2019-03-21
https://ccds.fzu.edu.cn/info/1161/5217.htm,陈笃钦书记带队走访福建顶点软件股份有限公司,2019-03-15
https://ccds.fzu.edu.cn/info/1161/4788.htm,数计学院：ACM第二课堂“金课”开课仪式暨第一讲顺利举行,2019-03-15
https://ccds.fzu.edu.cn/info/1161/4787.htm,福州大学2019届毕业生、2020届实习生 IT信息类专场招聘会邀请函,2019-03-05
https://ccds.fzu.edu.cn/info/1161/4786.htm,我院组织2018级学生返回高中母校开展宣讲活动,2019-02-28
https://ccds.fzu.edu.cn/info/1161/4785.htm,我院顺利开展厦门家庭经济困难学生资助“双行”暨春节家访慰问活动,2019-02-19
https://ccds.fzu.edu.cn/info/1161/4784.htm,寒假双行，温暖寒冬 | 我院开展仙游县家庭经济困难学生家访活动,2019-02-12
https://ccds.fzu.edu.cn/info/1161/4783.htm,温暖行万里，关爱送到家丨我院前往宁德市走访慰问家庭经济困难学生,2019-02-09
https://ccds.fzu.edu.cn/info/1161/4805.htm,喜讯 | 我院在福州大学思政研究会2018年会上荣获多项殊荣,2019-01-10
https://ccds.fzu.edu.cn/info/1161/4803.htm,我院举行2018年度学生党支部述职会,2019-01-08
https://ccds.fzu.edu.cn/info/1161/4802.htm,我院党委副书记走访宿舍关心新生期末温书迎考,2019-01-08
https://ccds.fzu.edu.cn/info/1161/4800.htm,“关爱在新年·冬日送温暖”丨我院举行家庭经济困难学生座谈会,2019-01-08
https://ccds.fzu.edu.cn/info/1161/4798.htm,我院师生一行前往南威软件集团开展认知学习,2019-01-05
https://ccds.fzu.edu.cn/info/1161/4796.htm,我院举行预备党员集体入党宣誓仪式,2018-12-29
https://ccds.fzu.edu.cn/info/1161/4795.htm,喜讯丨祝贺我院新闻宣传工作获得双项校十佳！,2018-12-27
https://ccds.fzu.edu.cn/info/1161/4794.htm,我院ACM代表队获第43届亚洲区域赛金奖,2018-12-25
https://ccds.fzu.edu.cn/info/1161/4793.htm,我院党委副书记傅茂松走访宿舍关心学生期末学习生活,2018-12-21
https://ccds.fzu.edu.cn/info/1161/4792.htm,协同育人 | 数计学院2018年度学生工作总结表彰大会,2018-12-20
https://ccds.fzu.edu.cn/info/1161/4828.htm,学原著，读原文，悟原理：我院顺利开展庆祝改革开放40周年暨青年大学习团支书公开课,2018-12-19
https://ccds.fzu.edu.cn/info/1161/4826.htm,我院顺利举行分党校第三十期入党积极分子培训班结业仪式,2018-12-10
https://ccds.fzu.edu.cn/info/1161/4824.htm,我院顺利举办国际集成电路计算机辅助设计学术竞赛总结暨表彰座谈会,2018-12-07
https://ccds.fzu.edu.cn/info/1161/4822.htm,“倾听心声音，遇见新发现” ——我院顺利举行2018年辅导员工作汇报,2018-12-06
https://ccds.fzu.edu.cn/info/1161/4820.htm,我院辅导员在福州大学辅导员工作案例分析大赛上喜获佳绩,2018-12-03
https://ccds.fzu.edu.cn/info/1161/4817.htm,我院组织2018级新生参加认知实习企业参观活动,2018-12-03
https://ccds.fzu.edu.cn/info/1161/4815.htm,我院顺利承办《嘉锡讲坛》之“浅谈密码”讲座,2018-11-29
https://ccds.fzu.edu.cn/info/1161/4814.htm,我院顺利举办第三届国学经典话剧大赛,2018-11-20
https://ccds.fzu.edu.cn/info/1161/4812.htm,嘉锡讲坛丨两位院士为福大师生勾勒数学的大千世界,2018-11-20
